Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Etat arc_Barré;Etat arc_Invalide
Sts_Peres;2022-02-12 18:00:00;477.0;5.88945;1;0;1
Sts_Peres;2022-02-13 00:00:00;458.0;5.71556;1;0;1
Sts_Peres;2021-11-02 14:00:00;606.0;9.53834;1;0;1
Sts_Peres;2021-11-02 22:00:00;395.0;4.56222;1;0;1
Sts_Peres;2021-11-02 16:00:00;611.0;7.58389;1;0;1
Sts_Peres;2021-11-02 18:00:00;635.0;9.25611;1;0;1
Sts_Peres;2021-11-02 19:00:00;671.0;7.85167;1;0;1
Sts_Peres;2021-11-02 23:00:00;387.0;4.445;1;0;1
Sts_Peres;2021-11-02 15:00:00;539.0;7.94833;1;0;1
Sts_Peres;2021-11-02 01:00:00;176.0;2.07445;1;0;1
Sts_Peres;2021-11-02 03:00:00;62.0;0.86389;1;0;1
Sts_Peres;2021-11-02 11:00:00;522.0;6.83778;1;0;1
Sts_Peres;2022-08-29 09:00:00;375.0;4.54945;1;0;1
Sts_Peres;2022-08-29 08:00:00;240.0;2.945;1;0;1
Sts_Peres;2022-08-29 07:00:00;147.0;1.57111;1;0;1
Sts_Peres;2022-08-29 06:00:00;60.0;0.80222;1;0;1
Sts_Peres;2022-08-29 05:00:00;48.0;0.64389;1;0;1
Sts_Peres;2022-08-29 04:00:00;63.0;0.76834;1;0;1
Sts_Peres;2022-08-29 03:00:00;115.0;1.436395;0;0;1
Sts_Peres;2022-08-29 02:00:00;167.0;2.10445;1;0;1
Sts_Peres;2022-08-29 01:00:00;271.0;3.41556;1;0;1
Sts_Peres;2022-08-25 23:00:00;358.0;4.23556;1;0;1
Sts_Peres;2022-08-25 19:00:00;500.0;5.83556;1;0;1
Sts_Peres;2022-08-25 17:00:00;481.0;6.12723;1;0;1
Sts_Peres;2022-08-25 16:00:00;420.0;5.57389;1;0;1
Sts_Peres;2022-08-25 15:00:00;480.0;6.585;1;0;1
Sts_Peres;2022-08-25 08:00:00;235.0;3.17556;1;0;1
Sts_Peres;2022-08-25 07:00:00;148.0;1.89833;1;0;1
Sts_Peres;2022-08-25 05:00:00;46.0;0.64167;1;0;1
Sts_Peres;2022-08-25 04:00:00;68.0;0.82889;1;0;1
Sts_Peres;2022-08-25 01:00:00;266.0;3.18056;1;0;1
Sts_Peres;2022-07-26 00:00:00;409.0;4.72889;1;0;1
Sts_Peres;2022-07-25 23:00:00;374.0;4.27722;1;0;1
Sts_Peres;2022-07-25 18:00:00;544.0;6.63445;1;0;1
Sts_Peres;2022-07-25 17:00:00;506.0;7.38445;1;0;1
Sts_Peres;2022-07-25 15:00:00;504.0;6.60611;1;0;1
Sts_Peres;2022-06-24 20:00:00;628.0;7.72834;1;0;1
Sts_Peres;2022-06-24 19:00:00;630.0;9.22;1;0;1
Sts_Peres;2022-06-24 16:00:00;631.0;11.335;1;0;1
Sts_Peres;2022-06-24 13:00:00;601.0;9.80722;1;0;1
Sts_Peres;2022-06-24 12:00:00;661.0;12.01389;1;0;1
Sts_Peres;2022-06-24 11:00:00;581.0;10.38111;1;0;1
Sts_Peres;2022-06-24 07:00:00;262.0;3.21833;1;0;1
Sts_Peres;2022-06-24 06:00:00;134.0;1.67222;1;0;1
Sts_Peres;2022-06-24 03:00:00;212.0;2.48444;1;0;1
Sts_Peres;2022-06-24 02:00:00;298.0;3.14056;1;0;1
Sts_Peres;2022-06-24 01:00:00;401.0;4.82111;1;0;1
Sts_Peres;2022-04-22 16:00:00;626.0;8.51111;1;0;1
Sts_Peres;2022-07-25 22:00:00;371.0;4.46389;1;0;1
Sts_Peres;2022-07-25 21:00:00;491.0;5.47222;1;0;1
Sts_Peres;2022-07-25 20:00:00;556.0;5.42111;1;0;1
Sts_Peres;2022-07-25 19:00:00;528.0;5.53778;1;0;1
Sts_Peres;2022-07-25 16:00:00;552.0;8.85056;1;0;1
Sts_Peres;2021-12-18 01:00:00;480.0;6.45611;1;0;1
Sts_Peres;2021-12-18 03:00:00;347.0;3.97667;1;0;1
Sts_Peres;2021-12-18 04:00:00;209.0;2.66444;1;0;1
Sts_Peres;2021-12-18 06:00:00;129.0;1.63667;1;0;1
Sts_Peres;2021-12-18 08:00:00;175.0;2.27111;1;0;1
Sts_Peres;2021-12-18 09:00:00;295.0;4.03278;1;0;1
Sts_Peres;2021-12-18 10:00:00;397.0;5.185;1;0;1
Sts_Peres;2021-12-18 11:00:00;514.0;6.67;1;0;1
Sts_Peres;2021-12-18 12:00:00;615.0;8.40111;1;0;1
Sts_Peres;2021-12-18 13:00:00;598.0;7.45333;1;0;1
Sts_Peres;2021-12-18 14:00:00;556.0;7.73778;1;0;1
Sts_Peres;2021-12-18 15:00:00;597.0;7.54278;1;0;1
Sts_Peres;2021-12-18 16:00:00;218.0;3.82111;1;0;1
Sts_Peres;2021-12-18 17:00:00;662.0;7.95056;1;0;1
Sts_Peres;2021-12-18 19:00:00;607.0;8.51111;1;0;1
Sts_Peres;2021-12-18 20:00:00;665.0;9.155;1;0;1
Sts_Peres;2021-12-18 22:00:00;558.0;7.39;1;0;1
Sts_Peres;2021-12-18 23:00:00;547.0;7.26834;1;0;1
Sts_Peres;2022-05-17 23:00:00;412.0;4.20667;1;0;1
Sts_Peres;2022-05-17 21:00:00;691.0;8.25222;1;0;1
Sts_Peres;2022-05-17 19:00:00;702.0;10.49778;1;0;1
Sts_Peres;2022-05-17 14:00:00;651.0;9.89778;1;0;1
Sts_Peres;2022-05-17 13:00:00;654.0;10.69556;1;0;1
Sts_Peres;2022-05-17 11:00:00;678.0;17.06056;2;0;1
Sts_Peres;2022-05-17 10:00:00;741.0;23.68167;2;0;1
Sts_Peres;2022-05-17 09:00:00;618.0;8.54056;1;0;1
Sts_Peres;2022-05-17 08:00:00;396.0;6.58611;1;0;1
Sts_Peres;2022-05-17 07:00:00;231.0;2.645;1;0;1
Sts_Peres;2022-05-17 06:00:00;95.0;1.28556;1;0;1
Sts_Peres;2022-05-17 05:00:00;51.0;0.72611;1;0;1
Sts_Peres;2022-05-17 04:00:00;48.0;0.66055;1;0;1
Sts_Peres;2022-05-17 01:00:00;257.0;3.17667;1;0;1
Sts_Peres;2022-06-25 00:00:00;462.0;5.99167;1;0;1
Sts_Peres;2022-06-24 23:00:00;427.0;5.26555;1;0;1
Sts_Peres;2022-06-24 22:00:00;497.0;7.04111;1;0;1
Sts_Peres;2022-06-24 21:00:00;579.0;7.99722;1;0;1
Sts_Peres;2022-06-24 18:00:00;586.0;22.35334;2;0;1
Sts_Peres;2022-06-24 17:00:00;664.0;12.63444;1;0;1
Sts_Peres;2022-06-24 15:00:00;620.0;11.13667;1;0;1
Sts_Peres;2022-06-24 14:00:00;689.0;9.93555;1;0;1
Sts_Peres;2022-06-24 10:00:00;623.0;8.48667;1;0;1
Sts_Peres;2022-06-24 09:00:00;522.0;8.96723;1;0;1
Sts_Peres;2022-06-24 08:00:00;362.0;5.46445;1;0;1
Sts_Peres;2022-06-24 05:00:00;105.0;1.44945;1;0;1
Sts_Peres;2022-06-24 04:00:00;138.0;1.66333;1;0;1
Sts_Peres;2021-11-28 01:00:00;507.0;7.16778;1;0;1
Sts_Peres;2021-11-28 03:00:00;387.0;4.565;1;0;1
Sts_Peres;2021-11-28 09:00:00;177.0;2.33556;1;0;1
Sts_Peres;2021-11-28 11:00:00;360.0;4.52167;1;0;1
Sts_Peres;2021-11-28 13:00:00;469.0;6.37333;1;0;1
Sts_Peres;2021-11-28 16:00:00;536.0;7.65055;1;0;1
Sts_Peres;2021-11-28 18:00:00;645.0;9.31;1;0;1
Sts_Peres;2021-11-28 20:00:00;648.0;8.73667;1;0;1
Sts_Peres;2021-12-17 23:00:00;462.0;6.52833;1;0;1
Sts_Peres;2021-12-17 22:00:00;593.0;8.28778;1;0;1
Sts_Peres;2021-12-17 21:00:00;741.0;10.46;1;0;1
Sts_Peres;2021-12-17 19:00:00;756.0;10.80389;1;0;1
Sts_Peres;2021-12-17 17:00:00;719.0;12.08945;1;0;1
Sts_Peres;2021-12-17 13:00:00;688.0;15.37222;2;0;1
Sts_Peres;2021-12-17 11:00:00;577.0;11.58722;1;0;1
Sts_Peres;2021-12-17 04:00:00;118.0;1.33445;1;0;1
Sts_Peres;2021-12-17 02:00:00;270.0;3.11556;1;0;1
Sts_Peres;2021-11-01 21:00:00;437.0;5.115;1;0;1
Sts_Peres;2021-11-02 00:00:00;285.0;3.33834;1;0;1
Sts_Peres;2021-11-01 15:00:00;425.0;5.135;1;0;1
Sts_Peres;2021-11-01 06:00:00;115.0;1.58444;1;0;1
Sts_Peres;2021-11-01 07:00:00;129.0;1.56222;1;0;1
Sts_Peres;2021-11-01 04:00:00;163.0;1.94556;1;0;1
Sts_Peres;2021-11-01 12:00:00;400.0;5.55834;1;0;1
Sts_Peres;2021-11-01 08:00:00;144.0;1.94278;1;0;1
Sts_Peres;2021-11-01 11:00:00;308.0;3.78055;1;0;1
Sts_Peres;2021-12-21 23:00:00;338.0;4.05611;1;0;1
Sts_Peres;2021-12-21 22:00:00;377.0;4.37278;1;0;1
Sts_Peres;2021-12-21 21:00:00;602.0;7.42278;1;0;1
Sts_Peres;2021-12-21 16:00:00;709.0;13.70722;1;0;1
Sts_Peres;2021-12-21 15:00:00;567.0;9.08445;1;0;1
Sts_Peres;2021-12-21 13:00:00;649.0;10.54889;1;0;1
Sts_Peres;2021-12-21 12:00:00;621.0;9.33889;1;0;1
Sts_Peres;2021-12-21 11:00:00;556.0;8.80778;1;0;1
Sts_Peres;2021-12-21 10:00:00;584.0;9.51833;1;0;1
Sts_Peres;2021-12-21 09:00:00;485.0;7.46611;1;0;1
Sts_Peres;2021-12-21 08:00:00;314.0;4.32111;1;0;1
Sts_Peres;2021-12-21 07:00:00;227.0;2.73722;1;0;1
Sts_Peres;2021-12-21 04:00:00;43.0;0.66056;1;0;1
Sts_Peres;2022-11-25 20:00:00;696.0;9.91556;1;0;1
Sts_Peres;2022-11-25 19:00:00;661.0;9.54945;1;0;1
Sts_Peres;2022-11-25 18:00:00;655.0;9.31722;1;0;1
Sts_Peres;2022-11-25 17:00:00;660.0;10.41333;1;0;1
Sts_Peres;2022-11-25 14:00:00;574.0;8.66389;1;0;1
Sts_Peres;2022-11-25 13:00:00;639.0;12.18945;1;0;1
Sts_Peres;2022-11-25 12:00:00;621.0;12.25278;1;0;1
Sts_Peres;2022-11-25 11:00:00;628.0;15.64389;2;0;1
Sts_Peres;2022-11-25 09:00:00;499.0;7.04167;1;0;1
Sts_Peres;2022-11-25 08:00:00;351.0;4.53389;1;0;1
Sts_Peres;2022-11-25 04:00:00;141.0;1.80556;1;0;1
Sts_Peres;2022-11-25 03:00:00;216.0;2.58222;1;0;1
Sts_Peres;2022-11-25 02:00:00;287.0;3.43667;1;0;1
Sts_Peres;2022-11-25 01:00:00;479.0;6.75722;1;0;1
Sts_Peres;2022-10-25 14:00:00;535.0;10.28833;1;0;1
Sts_Peres;2022-10-25 11:00:00;571.0;8.68889;1;0;1
Sts_Peres;2022-10-25 09:00:00;412.0;5.33889;1;0;1
Sts_Peres;2022-10-25 07:00:00;233.0;2.77222;1;0;1
Sts_Peres;2022-10-25 02:00:00;128.0;1.51556;1;0;1
Sts_Peres;2022-07-25 12:00:00;474.0;6.61111;1;0;1
Sts_Peres;2022-07-25 11:00:00;492.0;7.50444;1;0;1
Sts_Peres;2022-07-25 09:00:00;432.0;5.77667;1;0;1
Sts_Peres;2022-07-25 07:00:00;188.0;2.02167;1;0;1
Sts_Peres;2022-07-25 06:00:00;79.0;0.89667;1;0;1
Sts_Peres;2022-07-25 04:00:00;64.0;0.83334;1;0;1
Sts_Peres;2022-11-28 08:00:00;341.0;4.73333;1;0;1
Sts_Peres;2022-11-28 05:00:00;44.0;0.63889;1;0;1
Sts_Peres;2022-11-28 04:00:00;36.0;0.66556;1;0;1
Sts_Peres;2022-11-28 02:00:00;92.0;1.25389;1;0;1
Sts_Peres;2022-10-25 22:00:00;418.0;4.84222;1;0;1
Sts_Peres;2022-10-25 20:00:00;665.0;7.35111;1;0;1
Sts_Peres;2022-10-25 19:00:00;714.0;9.165;1;0;1
Sts_Peres;2022-10-25 18:00:00;607.0;10.04222;1;0;1
Sts_Peres;2022-07-25 14:00:00;484.0;6.54722;1;0;1
Sts_Peres;2022-07-25 13:00:00;509.0;6.46667;1;0;1
Sts_Peres;2022-07-25 10:00:00;482.0;6.68889;1;0;1
Sts_Peres;2022-07-25 08:00:00;278.0;3.70611;1;0;1
Sts_Peres;2022-07-25 05:00:00;53.0;0.61667;1;0;1
Sts_Peres;2022-07-25 03:00:00;109.0;1.39111;1;0;1
Sts_Peres;2022-07-25 02:00:00;164.0;1.90334;1;0;1
Sts_Peres;2022-07-25 01:00:00;320.0;3.99556;1;0;1
Sts_Peres;2022-11-28 20:00:00;636.0;7.52889;1;0;1
Sts_Peres;2022-11-28 19:00:00;630.0;7.90945;1;0;1
Sts_Peres;2022-11-28 18:00:00;597.0;7.48556;1;0;1
Sts_Peres;2022-11-28 15:00:00;600.0;8.705;1;0;1
Sts_Peres;2022-11-28 14:00:00;581.0;8.12722;1;0;1
Sts_Peres;2022-11-28 13:00:00;588.0;8.80445;1;0;1
Sts_Peres;2022-11-28 12:00:00;562.0;8.26889;1;0;1
Sts_Peres;2022-09-24 23:00:00;475.0;5.90722;1;0;1
Sts_Peres;2022-09-24 19:00:00;575.0;7.78723;1;0;1
Sts_Peres;2022-09-24 15:00:00;409.0;5.19556;1;0;1
Sts_Peres;2022-09-24 13:00:00;394.0;5.325;1;0;1
Sts_Peres;2022-09-24 12:00:00;360.0;4.87667;1;0;1
Sts_Peres;2022-09-24 09:00:00;208.0;2.4;1;0;1
Sts_Peres;2022-09-24 04:00:00;248.0;2.83778;1;0;1
Sts_Peres;2022-09-24 02:00:00;333.0;3.94667;1;0;1
Sts_Peres;2022-09-24 01:00:00;459.0;5.95611;1;0;1
Sts_Peres;2022-04-23 23:00:00;411.0;4.81945;1;0;1
Sts_Peres;2022-04-23 19:00:00;426.0;9.67667;1;0;1
Sts_Peres;2022-04-23 17:00:00;566.0;7.94223;1;0;1
Sts_Peres;2022-04-23 16:00:00;579.0;7.11833;1;0;1
Sts_Peres;2022-04-23 15:00:00;513.0;6.73333;1;0;1
Sts_Peres;2022-04-23 13:00:00;497.0;7.28166;1;0;1
Sts_Peres;2022-04-23 08:00:00;200.0;2.42611;1;0;1
Sts_Peres;2022-04-23 05:00:00;154.0;1.895;1;0;1
Sts_Peres;2022-04-23 04:00:00;206.0;2.44333;1;0;1
Sts_Peres;2022-04-23 03:00:00;305.0;3.31389;1;0;1
Sts_Peres;2022-04-23 02:00:00;310.0;3.63556;1;0;1
Sts_Peres;2022-04-23 01:00:00;452.0;5.525;1;0;1
Sts_Peres;2022-10-25 13:00:00;577.0;9.73778;1;0;1
Sts_Peres;2022-10-25 12:00:00;605.0;11.06056;1;0;1
Sts_Peres;2022-10-25 10:00:00;585.0;7.21445;1;0;1
Sts_Peres;2022-10-25 08:00:00;336.0;4.71945;1;0;1
Sts_Peres;2022-10-25 06:00:00;98.0;1.18111;1;0;1
Sts_Peres;2022-10-25 05:00:00;59.0;0.72222;1;0;1
Sts_Peres;2022-10-25 04:00:00;65.0;0.95111;1;0;1
Sts_Peres;2022-10-25 03:00:00;72.0;0.92222;1;0;1
Sts_Peres;2022-10-25 01:00:00;211.0;2.71889;1;0;1
Sts_Peres;2022-08-29 22:00:00;364.0;4.46056;1;0;1
Sts_Peres;2022-08-29 21:00:00;469.0;4.57667;1;0;1
Sts_Peres;2022-08-29 20:00:00;569.0;5.94834;1;0;1
Sts_Peres;2022-08-29 18:00:00;489.0;5.09945;1;0;1
Sts_Peres;2022-08-29 17:00:00;523.0;6.66723;1;0;1
Sts_Peres;2022-08-29 13:00:00;518.0;6.401486666666667;0;0;1
Sts_Peres;2022-08-29 12:00:00;513.0;6.135743333333333;0;0;1
Sts_Peres;2022-06-29 00:00:00;508.0;5.87;1;0;1
Sts_Peres;2022-06-28 23:00:00;426.0;5.355;1;0;1
Sts_Peres;2022-06-28 21:00:00;730.0;8.65722;1;0;1
Sts_Peres;2022-06-28 15:00:00;677.0;11.61111;1;0;1
Sts_Peres;2022-06-28 12:00:00;646.0;11.31;1;0;1
Sts_Peres;2022-06-28 11:00:00;612.0;12.09722;1;0;1
Sts_Peres;2022-06-28 10:00:00;744.0;15.66722;2;0;1
Sts_Peres;2022-06-28 22:00:00;477.0;6.02333;1;0;1
Sts_Peres;2022-06-28 20:00:00;753.0;8.39611;1;0;1
Sts_Peres;2022-06-28 19:00:00;789.0;10.12945;1;0;1
Sts_Peres;2022-06-28 18:00:00;734.0;10.54834;1;0;1
Sts_Peres;2022-06-28 17:00:00;667.0;10.41111;1;0;1
Sts_Peres;2022-06-28 16:00:00;705.0;10.91611;1;0;1
Sts_Peres;2022-06-28 14:00:00;639.0;12.32;1;0;1
Sts_Peres;2022-06-28 13:00:00;662.0;10.65667;1;0;1
Sts_Peres;2022-10-26 00:00:00;392.0;4.535;1;0;1
Sts_Peres;2022-10-25 23:00:00;358.0;4.40389;1;0;1
Sts_Peres;2022-10-25 21:00:00;551.0;6.40833;1;0;1
Sts_Peres;2022-10-25 17:00:00;627.0;9.24;1;0;1
Sts_Peres;2022-10-25 16:00:00;612.0;9.32722;1;0;1
Sts_Peres;2022-10-25 15:00:00;636.0;9.58722;1;0;1
Sts_Peres;2022-04-24 00:00:00;424.0;5.21556;1;0;1
Sts_Peres;2022-04-23 22:00:00;415.0;5.54389;1;0;1
Sts_Peres;2022-04-23 21:00:00;477.0;6.37111;1;0;1
Sts_Peres;2022-04-23 20:00:00;478.0;6.58834;1;0;1
Sts_Peres;2022-04-23 18:00:00;152.0;1.33556;1;0;1
Sts_Peres;2022-04-23 14:00:00;446.0;5.92056;1;0;1
Sts_Peres;2022-04-23 12:00:00;489.0;6.53445;1;0;1
Sts_Peres;2022-04-23 11:00:00;406.0;5.76389;1;0;1
Sts_Peres;2022-04-23 10:00:00;367.0;5.705;1;0;1
Sts_Peres;2022-04-23 09:00:00;278.0;3.58889;1;0;1
Sts_Peres;2022-04-23 07:00:00;162.0;2.07167;1;0;1
Sts_Peres;2022-04-23 06:00:00;138.0;1.78167;1;0;1
Sts_Peres;2022-09-26 21:00:00;548.0;7.03445;1;0;1
Sts_Peres;2022-09-26 19:00:00;695.0;8.10333;1;0;1
Sts_Peres;2022-09-26 18:00:00;597.0;8.44889;1;0;1
Sts_Peres;2022-09-26 17:00:00;644.0;9.13833;1;0;1
Sts_Peres;2022-09-26 16:00:00;629.0;13.07722;1;0;1
Sts_Peres;2022-08-25 11:00:00;461.0;6.80556;1;0;1
Sts_Peres;2022-08-25 10:00:00;400.0;5.095;1;0;1
Sts_Peres;2022-08-25 09:00:00;311.0;3.91667;1;0;1
Sts_Peres;2022-08-25 06:00:00;91.0;1.20778;1;0;1
Sts_Peres;2022-08-25 03:00:00;136.0;1.66944;1;0;1
Sts_Peres;2022-08-25 02:00:00;197.0;2.24889;1;0;1
Sts_Peres;2022-02-11 17:00:00;585.0;8.74223;1;0;1
Sts_Peres;2021-11-11 09:00:00;281.0;3.70389;1;0;1
Sts_Peres;2022-02-11 18:00:00;612.0;11.47;1;0;1
Sts_Peres;2022-01-12 23:00:00;324.0;3.645;1;0;1
Sts_Peres;2022-01-12 21:00:00;540.0;6.66167;1;0;1
Sts_Peres;2022-01-12 20:00:00;586.0;7.21167;1;0;1
Sts_Peres;2022-01-12 14:00:00;592.0;7.88389;1;0;1
Sts_Peres;2022-01-12 13:00:00;582.0;11.19278;1;0;1
Sts_Peres;2022-01-12 11:00:00;557.0;9.40167;1;0;1
Sts_Peres;2022-01-12 10:00:00;598.0;9.31556;1;0;1
Sts_Peres;2022-01-12 09:00:00;468.0;7.00611;1;0;1
Sts_Peres;2022-01-12 07:00:00;153.0;2.09889;1;0;1
Sts_Peres;2022-01-12 06:00:00;78.0;1.15833;1;0;1
Sts_Peres;2022-01-12 03:00:00;83.0;0.98667;1;0;1
Sts_Peres;2021-11-11 10:00:00;374.0;4.38889;1;0;1
Sts_Peres;2021-11-11 11:00:00;453.0;5.50722;1;0;1
Sts_Peres;2022-02-11 08:00:00;382.0;5.925;1;0;1
Sts_Peres;2022-06-29 12:00:00;620.0;13.12167;1;0;1
Sts_Peres;2022-06-29 11:00:00;656.0;17.63556;2;0;1
Sts_Peres;2022-06-29 10:00:00;578.0;9.09167;1;0;1
Sts_Peres;2022-06-29 07:00:00;222.0;2.53778;1;0;1
Sts_Peres;2022-06-29 04:00:00;71.0;0.83389;1;0;1
Sts_Peres;2022-06-29 03:00:00;152.0;1.86945;1;0;1
Sts_Peres;2022-06-30 12:00:00;551.0;11.52;1;0;1
Sts_Peres;2022-06-30 11:00:00;546.0;11.25833;1;0;1
Sts_Peres;2022-06-30 10:00:00;625.0;13.29889;1;0;1
Sts_Peres;2022-06-30 06:00:00;126.0;1.36445;1;0;1
Sts_Peres;2022-06-30 05:00:00;62.0;0.84944;1;0;1
Sts_Peres;2022-06-30 04:00:00;94.0;1.155;1;0;1
Sts_Peres;2022-06-30 01:00:00;505.0;6.08778;1;0;1
Sts_Peres;2021-11-11 16:00:00;519.0;6.615;1;0;1
Sts_Peres;2022-02-11 10:00:00;562.0;8.57667;1;0;1
Sts_Peres;2021-12-11 00:00:00;520.0;6.72945;1;0;1
Sts_Peres;2021-12-10 23:00:00;474.0;6.36278;1;0;1
Sts_Peres;2021-12-10 22:00:00;571.0;8.57222;1;0;1
Sts_Peres;2021-12-10 20:00:00;627.0;9.21222;1;0;1
Sts_Peres;2021-12-10 18:00:00;656.0;11.18056;1;0;1
Sts_Peres;2022-08-26 00:00:00;311.0;3.72278;1;0;1
Sts_Peres;2022-08-25 22:00:00;347.0;4.42445;1;0;1
Sts_Peres;2022-08-25 21:00:00;416.0;4.98222;1;0;1
Sts_Peres;2022-08-25 20:00:00;513.0;6.06889;1;0;1
Sts_Peres;2022-08-25 18:00:00;504.0;6.39667;1;0;1
Sts_Peres;2022-08-25 14:00:00;425.0;5.13389;1;0;1
Sts_Peres;2022-08-25 13:00:00;440.0;6.69111;1;0;1
Sts_Peres;2022-08-25 12:00:00;422.0;6.08556;1;0;1
Sts_Peres;2021-11-11 17:00:00;578.0;7.79834;1;0;1
Sts_Peres;2022-02-11 05:00:00;68.0;0.88834;1;0;1
Sts_Peres;2022-02-11 06:00:00;86.0;1.17334;1;0;1
Sts_Peres;2022-01-13 02:00:00;157.0;1.83556;1;0;1
Sts_Peres;2021-11-11 13:00:00;597.0;7.63945;1;0;1
Sts_Peres;2022-01-13 04:00:00;49.0;0.76167;1;0;1
Sts_Peres;2022-01-13 05:00:00;37.0;0.54722;1;0;1
Sts_Peres;2022-01-13 06:00:00;89.0;1.105;1;0;1
Sts_Peres;2022-01-13 07:00:00;173.0;2.45722;1;0;1
Sts_Peres;2022-01-13 08:00:00;322.0;5.24556;1;0;1
Sts_Peres;2022-01-13 09:00:00;517.0;8.27222;1;0;1
Sts_Peres;2022-01-13 10:00:00;556.0;8.59833;1;0;1
Sts_Peres;2022-01-13 11:00:00;607.0;11.93167;1;0;1
Sts_Peres;2022-01-13 12:00:00;550.0;8.06611;1;0;1
Sts_Peres;2022-01-13 13:00:00;554.0;8.15278;1;0;1
Sts_Peres;2022-01-13 15:00:00;544.0;9.59722;1;0;1
Sts_Peres;2022-01-13 16:00:00;536.0;8.21611;1;0;1
Sts_Peres;2022-01-13 17:00:00;564.0;12.17722;1;0;1
Sts_Peres;2022-01-13 18:00:00;546.0;7.78278;1;0;1
Sts_Peres;2022-01-13 19:00:00;570.0;8.21445;1;0;1
Sts_Peres;2022-01-13 22:00:00;367.0;4.51778;1;0;1
Sts_Peres;2022-01-13 23:00:00;398.0;4.88333;1;0;1
Sts_Peres;2022-05-15 23:00:00;424.0;5.04278;1;0;1
Sts_Peres;2022-05-15 19:00:00;519.0;5.91667;1;0;1
Sts_Peres;2022-05-15 18:00:00;573.0;7.09611;1;0;1
Sts_Peres;2022-05-15 17:00:00;527.0;7.00834;1;0;1
Sts_Peres;2022-05-15 15:00:00;483.0;5.89723;1;0;1
Sts_Peres;2022-05-15 12:00:00;402.0;5.115;1;0;1
Sts_Peres;2022-05-15 08:00:00;114.0;1.37722;1;0;1
Sts_Peres;2022-05-15 06:00:00;133.0;1.56278;1;0;1
Sts_Peres;2022-05-15 03:00:00;346.0;3.79833;1;0;1
Sts_Peres;2022-05-15 02:00:00;468.0;5.58611;1;0;1
Sts_Peres;2022-05-15 01:00:00;512.0;6.24056;1;0;1
Sts_Peres;2021-11-11 14:00:00;550.0;7.285;1;0;1
Sts_Peres;2022-04-14 00:00:00;454.0;5.51167;1;0;1
Sts_Peres;2022-04-13 23:00:00;397.0;4.68667;1;0;1
Sts_Peres;2022-04-13 17:00:00;714.0;11.06667;1;0;1
Sts_Peres;2022-04-13 16:00:00;671.0;11.605;1;0;1
Sts_Peres;2022-04-13 13:00:00;648.0;20.82334;2;0;1
Sts_Peres;2022-04-13 09:00:00;493.0;7.71056;1;0;1
Sts_Peres;2022-04-13 08:00:00;387.0;6.09889;1;0;1
Sts_Peres;2022-04-13 05:00:00;45.0;0.665;1;0;1
Sts_Peres;2022-04-13 04:00:00;52.0;0.73556;1;0;1
Sts_Peres;2022-04-13 02:00:00;176.0;2.18667;1;0;1
Sts_Peres;2022-04-13 01:00:00;305.0;3.68778;1;0;1
Sts_Peres;2022-04-08 22:00:00;430.0;6.35611;1;0;1
Sts_Peres;2022-04-08 20:00:00;641.0;8.88389;1;0;1
Sts_Peres;2022-04-08 17:00:00;599.0;10.335;1;0;1
Sts_Peres;2022-04-08 14:00:00;595.0;12.06334;1;0;1
Sts_Peres;2022-04-08 12:00:00;659.0;25.03056;2;0;1
Sts_Peres;2022-04-08 08:00:00;359.0;5.57611;1;0;1
Sts_Peres;2022-04-08 07:00:00;200.0;2.52778;1;0;1
Sts_Peres;2022-04-08 06:00:00;113.0;1.28167;1;0;1
Sts_Peres;2022-04-08 04:00:00;132.0;1.47444;1;0;1
Sts_Peres;2022-07-28 23:00:00;400.0;4.96056;1;0;1
Sts_Peres;2022-07-28 21:00:00;509.0;5.61111;1;0;1
Sts_Peres;2022-07-28 19:00:00;587.0;6.63389;1;0;1
Sts_Peres;2022-07-28 18:00:00;499.0;6.09278;1;0;1
Sts_Peres;2021-12-10 16:00:00;734.0;13.83834;1;0;1
Sts_Peres;2021-12-10 15:00:00;654.0;14.43722;1;0;1
Sts_Peres;2021-12-10 12:00:00;573.0;9.23389;1;0;1
Sts_Peres;2021-12-10 11:00:00;552.0;9.86445;1;0;1
Sts_Peres;2021-12-10 10:00:00;558.0;11.02611;1;0;1
Sts_Peres;2021-12-10 09:00:00;471.0;7.24223;1;0;1
Sts_Peres;2021-12-10 07:00:00;255.0;3.66667;1;0;1
Sts_Peres;2021-12-10 04:00:00;174.0;2.13834;1;0;1
Sts_Peres;2021-12-10 03:00:00;276.0;3.41056;1;0;1
Sts_Peres;2021-12-10 02:00:00;378.0;4.62778;1;0;1
Sts_Peres;2021-12-10 01:00:00;467.0;5.90222;1;0;1
Sts_Peres;2022-05-22 22:00:00;356.0;4.01611;1;0;1
Sts_Peres;2022-05-22 20:00:00;530.0;6.27889;1;0;1
Sts_Peres;2022-05-22 16:00:00;438.0;5.87889;1;0;1
Sts_Peres;2022-05-22 13:00:00;432.0;5.68;1;0;1
Sts_Peres;2022-05-22 11:00:00;340.0;4.38389;1;0;1
Sts_Peres;2022-05-22 10:00:00;243.0;2.69;1;0;1
Sts_Peres;2022-05-22 09:00:00;183.0;2.23556;1;0;1
Sts_Peres;2022-05-22 08:00:00;131.0;1.68723;1;0;1
